,Unnamed: 0,Race,Rank,Number,Distance,Meeting Name 2,Fixed Open Price,Number of runners,Fixed Open Price Order,weatherCondition,trackCondition,Betting Status
496,496,1,1,2,2100,147,3.2,4,3,0,2,1
497,497,1,2,1,2100,147,2.15,4,4,0,2,0
498,498,2,3,9,1600,147,2.4,8,2,0,2,1
499,499,2,4,8,1600,147,51,8,9,0,2,0
500,500,2,1,4,1600,147,3.5,8,3,0,2,1
501,501,2,2,7,1600,147,2.9,8,4,0,2,1
502,502,2,5,3,1600,147,17,8,5,0,2,0
503,503,3,3,2,1200,147,3.5,6,5,0,2,0
504,504,3,1,5,1200,147,5,6,7,0,2,0
505,505,3,2,7,1200,147,6.5,6,3,0,2,0
506,506,3,4,3,1200,147,2.9,6,2,0,2,1
507,507,4,2,9,1200,147,3.6,10,4,0,2,1
508,508,4,5,8,1200,147,8.5,10,6,0,2,0
509,509,4,1,2,1200,147,6,10,3,0,2,0
510,510,4,4,5,1200,147,4.2,10,2,0,2,1
511,511,4,3,6,1200,147,3.7,10,4,0,2,0
512,512,5,4,1,975,147,34,11,6,0,2,0
513,513,5,5,4,975,147,12,11,7,0,2,0
514,514,5,2,3,975,147,6,11,3,0,2,0
515,515,5,3,11,975,147,7,11,5,0,2,0
516,516,5,1,12,975,147,14,11,8,0,2,0
517,517,6,1,3,1600,147,3.6,10,3,0,2,0
518,518,6,2,1,1600,147,5,10,2,0,2,1
519,519,6,4,7,1600,147,23,10,8,0,2,0
520,520,6,3,2,1600,147,2.7,10,4,0,2,0
521,521,6,5,6,1600,147,6.5,10,5,0,2,1
522,522,7,2,3,1200,147,9.5,8,3,0,2,0
523,523,7,5,5,1200,147,6,8,4,0,2,1
524,524,7,3,4,1200,147,7.5,8,5,0,2,1
525,525,7,4,9,1200,147,26,8,6,0,2,0
526,526,7,1,2,1200,147,1.45,8,2,0,2,1
527,527,8,5,9,975,147,34,7,9,0,2,0
528,528,8,3,5,975,147,17,7,8,0,2,0
529,529,8,1,1,975,147,10,7,5,0,2,0
530,530,8,4,7,975,147,17,7,7,0,2,1
531,531,8,2,4,975,147,2.8,7,3,0,2,0
532,532,1,1,7,1000,158,7.5,10,7,0,2,0
533,533,1,4,4,1000,158,7,10,3,0,2,0
534,534,1,2,8,1000,158,5.5,10,6,0,2,0
535,535,1,5,9,1000,158,9,10,5,0,2,0
536,536,1,3,10,1000,158,2.6,10,2,0,2,1
537,537,2,1,1,1000,158,1.4,8,1,0,2,1
538,538,2,5,5,1000,158,18,8,5,0,2,1
539,539,2,3,6,1000,158,17,8,4,0,2,0
540,540,2,2,3,1000,158,9,8,3,0,2,0
541,541,2,4,7,1000,158,6.5,8,2,0,2,1
542,542,3,3,1,1200,158,11,10,7,0,2,1
543,543,3,2,5,1200,158,71,10,8,0,2,1
544,544,3,5,2,1200,158,8,10,5,0,2,0
545,545,3,1,3,1200,158,1.6,10,3,0,2,1
546,546,3,4,12,1200,158,8,10,6,0,2,0
547,547,4,1,10,1400,158,13,10,8,0,2,0
548,548,4,5,13,1400,158,6.5,10,6,0,2,0
549,549,4,2,12,1400,158,4.2,10,5,0,2,1
550,550,4,3,6,1400,158,4,10,4,0,2,1
551,551,4,4,3,1400,158,7,10,7,0,2,0
552,552,5,4,5,1600,158,14,14,12,0,2,0
553,553,5,2,3,1600,158,2.3,14,5,0,2,1
554,554,5,3,1,1600,158,15,14,8,0,2,1
555,555,5,1,4,1600,158,4.2,14,6,0,2,0
556,556,5,5,10,1600,158,26,14,11,0,2,0
557,557,6,3,6,1000,158,8,7,3,0,2,1
558,558,6,5,4,1000,158,7.5,7,7,0,2,0
559,559,6,4,7,1000,158,4.4,7,6,0,2,0
560,560,7,4,8,1800,158,11,11,7,0,2,0
561,561,7,3,5,1800,158,15,11,9,0,2,0
562,562,7,1,1,1800,158,3.4,11,1,0,2,1
563,563,7,5,7,1800,158,12,11,10,0,2,0
564,564,7,2,10,1800,158,11,11,7,0,2,0
565,565,8,4,5,1200,158,3.2,12,2,0,2,1
566,566,8,1,3,1200,158,7.5,12,6,0,2,0
567,567,8,5,11,1200,158,7,12,3,0,2,1
568,568,8,3,6,1200,158,5.5,12,4,0,2,0
569,569,8,2,4,1200,158,11,12,7,0,2,0
570,570,1,2,6,1200,3,8.5,9,4,0,2,0
571,571,1,4,3,1200,3,23,9,8,0,2,1
572,572,1,3,8,1200,3,5,9,7,0,2,0
573,573,1,5,7,1200,3,23,9,6,0,2,1
574,574,1,1,2,1200,3,2.5,9,5,0,2,0
575,575,2,2,10,1200,3,7.5,9,3,0,2,1
576,576,2,1,1,1200,3,10,9,5,0,2,0
577,577,2,5,3,1200,3,2.9,9,2,0,2,1
578,578,2,3,2,1200,3,4.2,9,4,0,2,0
579,579,2,4,9,1200,3,10,9,7,0,2,0
580,580,3,1,2,1100,3,4.6,5,4,0,2,0
581,581,3,4,4,1100,3,4.6,5,3,0,2,0
582,582,3,5,5,1100,3,51,5,5,0,2,0
583,583,3,2,3,1100,3,2.6,5,1,0,2,1
584,584,3,3,1,1100,3,2.6,5,2,0,2,1
585,585,4,3,9,1100,3,51,8,8,0,2,0
586,586,4,4,3,1100,3,4.2,8,3,0,2,1
587,587,4,5,7,1100,3,15,8,6,0,2,0
588,588,4,1,2,1100,3,2.7,8,2,0,2,1
589,589,4,2,4,1100,3,9,8,5,0,2,1
590,590,5,2,8,1400,3,6.5,10,2,0,2,1
591,591,5,1,1,1400,3,4.2,10,2,0,2,0
592,592,5,3,6,1400,3,7.5,10,6,0,2,1
593,593,5,4,5,1400,3,15,10,7,0,2,0
594,594,5,5,11,1400,3,19,10,11,0,2,0
595,595,1,1,3,1600,6,3.6,9,2,0,2,1
596,596,1,3,2,1600,6,4.2,9,2,0,2,0
597,597,1,2,5,1600,6,5,9,4,0,2,0
598,598,1,4,6,1600,6,23,9,6,0,2,1
599,599,1,5,7,1600,6,3.7,9,1,0,2,1
600,600,2,1,3,1000,6,5,10,1,0,2,0
601,601,2,3,2,1000,6,9,10,4,0,2,0
602,602,2,5,6,1000,6,14,10,8,0,2,1
603,603,2,4,1,1000,6,7.5,10,5,0,2,1
604,604,2,2,4,1000,6,4.6,10,2,0,2,1
605,605,3,5,5,1100,6,5.5,8,5,0,2,1
606,606,3,3,3,1100,6,8,8,4,0,2,1
607,607,3,2,4,1100,6,4,8,3,0,2,0
608,608,3,1,2,1100,6,7.5,8,5,0,2,0
609,609,3,4,1,1100,6,12,8,7,0,2,0
610,610,4,1,2,1400,6,4.2,12,2,0,2,1
611,611,4,3,3,1400,6,13,12,6,0,2,0
612,612,4,5,1,1400,6,6.5,12,2,0,2,1
613,613,4,4,4,1400,6,4.4,12,4,0,2,0
614,614,4,2,7,1400,6,2.9,12,1,0,2,1
615,615,5,1,5,1200,6,14,10,7,0,2,0
616,616,5,4,3,1200,6,14,10,5,0,2,0
617,617,5,5,2,1200,6,18,10,8,0,2,0
618,618,5,2,7,1200,6,8,10,3,0,2,0
619,619,5,3,6,1200,6,4.4,10,2,0,2,1
620,620,6,2,1,1800,6,4,10,2,0,2,0
621,621,6,4,2,1800,6,31,10,6,0,2,0
622,622,6,5,3,1800,6,10,10,3,0,2,1
623,623,6,3,4,1800,6,7.5,10,4,0,2,0
624,624,6,1,5,1800,6,2,10,1,0,2,1
625,625,7,5,4,1600,6,11,9,6,0,2,0
626,626,7,1,6,1600,6,2.4,9,1,0,2,1
627,627,7,3,5,1600,6,7.5,9,5,0,2,1
628,628,7,2,1,1600,6,6,9,2,0,2,0
629,629,7,4,9,1600,6,5,9,3,0,2,0
630,630,8,3,8,1400,6,10,12,4,0,2,1
631,631,8,2,2,1400,6,9.5,12,9,0,2,0
632,632,8,4,1,1400,6,5,12,6,0,2,0
633,633,8,5,3,1400,6,8,12,3,0,2,1
634,634,8,1,7,1400,6,3.9,12,1,0,2,1
635,635,1,1,1,1200,19,1.85,4,2,0,2,1
636,636,1,2,3,1200,19,2.6,4,3,0,2,1
637,637,1,3,4,1200,19,6.5,4,4,0,2,0
638,638,1,4,5,1200,19,9.5,4,5,0,2,0
639,639,2,3,2,1200,19,34,7,5,0,2,0
640,640,2,4,4,1200,19,26,7,5,0,2,0
641,641,2,5,6,1200,19,4,7,3,0,2,1
642,642,2,1,1,1200,19,1.6,7,1,0,2,0
643,643,2,2,5,1200,19,3.6,7,2,0,2,1
644,644,3,4,3,1000,19,6,6,4,0,2,0
645,645,3,5,6,1000,19,51,6,6,0,2,0
646,646,3,2,2,1000,19,2.7,6,3,0,2,0
647,647,3,1,1,1000,19,2.3,6,1,0,2,1
648,648,3,3,4,1000,19,3.8,6,2,0,2,1
649,649,4,1,1,1280,19,2.6,8,1,0,2,0
650,650,4,3,7,1280,19,6.5,8,5,0,2,0
651,651,4,2,8,1280,19,6,8,2,0,2,1
652,652,4,5,2,1280,19,5,8,3,0,2,1
653,653,4,4,3,1280,19,34,8,6,0,2,0
654,654,5,2,6,1200,19,16,9,8,0,2,0
655,655,5,4,2,1200,19,3.2,9,3,0,2,0
656,656,5,1,1,1200,19,4,9,2,0,2,1
657,657,5,3,4,1200,19,3.1,9,1,0,2,1
658,658,5,5,8,1200,19,21,9,7,0,2,0
659,659,6,5,7,1470,19,41,10,9,0,2,0
660,660,6,2,6,1470,19,8.5,10,8,0,2,1
661,661,6,3,3,1470,19,5.5,10,6,0,2,0
662,662,6,4,4,1470,19,2.7,10,4,0,2,1
663,663,6,1,9,1470,19,8,10,7,0,2,0
664,664,1,2,3,1615,47,7,7,3,3,2,1
665,665,1,1,8,1615,47,7.5,7,5,3,2,0
666,666,1,5,2,1615,47,15,7,8,3,2,0
667,667,1,4,7,1615,47,3.5,7,2,3,2,1
668,668,2,4,6,2200,47,6,8,5,3,2,0
669,669,2,3,1,2200,47,10,8,7,3,2,1
670,670,2,1,3,2200,47,3.9,8,2,3,2,0
671,671,2,2,5,2200,47,5.5,8,1,3,2,1
672,672,2,5,4,2200,47,6,8,3,3,2,0
673,673,3,2,1,1200,47,3.8,7,1,3,2,1
674,674,3,3,2,1200,47,3,7,3,3,2,0
675,675,3,1,3,1200,47,2.7,7,2,3,2,1
676,676,3,5,6,1200,47,14,7,5,3,2,0
677,677,3,4,7,1200,47,6.5,7,4,3,2,0
678,678,4,2,1,1200,47,8.5,8,3,3,2,1
679,679,4,5,2,1200,47,19,8,7,3,2,0
680,680,4,3,3,1200,47,4,8,3,3,2,1
681,681,4,4,4,1200,47,5,8,2,3,2,0
682,682,4,1,5,1200,47,2.5,8,1,3,2,1
683,683,5,3,2,1200,47,6,9,2,3,2,1
684,684,5,1,1,1200,47,2.7,9,1,3,2,1
685,685,5,2,11,1200,47,6,9,4,3,2,0
686,686,5,5,4,1200,47,19,9,7,3,2,0
687,687,5,4,9,1200,47,8.5,9,6,3,2,0
688,688,6,2,1,1615,47,3.2,10,3,3,2,0
689,689,6,5,4,1615,47,21,10,6,3,2,0
690,690,6,4,7,1615,47,7,10,4,3,2,0
691,691,6,3,6,1615,47,3.8,10,1,3,2,1
692,692,6,1,5,1615,47,3.8,10,2,3,2,1
693,693,7,3,6,1110,47,31,13,17,3,2,0
694,694,7,1,14,1110,47,7,13,5,3,2,0
695,695,7,2,1,1110,47,13,13,14,3,2,0
696,696,7,5,12,1110,47,9.5,13,6,3,2,0
697,697,7,4,15,1110,47,3,13,3,3,2,0
698,698,8,2,3,1200,47,7.5,10,3,3,2,0
699,699,8,1,4,1200,47,14,10,6,3,2,1
700,700,8,3,8,1200,47,9.5,10,4,3,2,0
701,701,8,5,5,1200,47,4.8,10,4,3,2,0
702,702,8,4,6,1200,47,1.8,10,2,3,2,1
703,703,9,4,7,1350,47,15,11,7,3,2,0
704,704,9,5,5,1350,47,21,11,13,3,2,0
705,705,9,2,3,1350,47,4.2,11,4,3,2,1
706,706,9,1,2,1350,47,9,11,5,3,2,0
707,707,9,3,6,1350,47,3.2,11,3,3,2,1
708,708,6,1,1,1400,54,3.8,10,3,0,2,0
709,709,6,3,9,1400,54,15,10,5,0,2,1
710,710,6,4,13,1400,54,18,10,9,0,2,1
711,711,6,5,5,1400,54,26,10,9,0,2,0
712,712,6,2,6,1400,54,11,10,6,0,2,0
713,713,7,3,1,1600,54,6,14,1,0,2,0
714,714,7,4,4,1600,54,10,14,6,0,2,0
715,715,7,5,6,1600,54,4,14,2,0,2,0
716,716,7,1,11,1600,54,6.5,14,3,0,2,0
717,717,7,2,13,1600,54,51,14,12,0,2,0
718,718,8,5,10,1600,54,34,16,16,0,2,0
719,719,8,2,5,1600,54,21,16,14,0,2,0
720,720,8,3,1,1600,54,18,16,7,0,2,0
721,721,8,1,4,1600,54,9,16,3,0,2,0
722,722,8,4,8,1600,54,7,16,4,0,2,1
723,723,9,2,2,1400,54,4.8,13,3,0,2,1
724,724,9,4,3,1400,54,23,13,12,0,2,0
725,725,9,3,1,1400,54,15,13,6,0,2,1
726,726,9,5,4,1400,54,17,13,9,0,2,0
727,727,9,1,10,1400,54,12,13,4,0,2,0
728,728,1,5,4,1800,62,6.5,9,4,3,4,1
729,729,1,4,1,1800,62,21,9,8,3,4,1
730,730,1,2,5,1800,62,5,9,2,3,4,0
731,731,1,3,5,1800,62,5,9,2,3,4,0
732,732,1,1,2,1800,62,6,9,6,3,4,0
733,733,2,5,5,1200,62,16,9,3,3,4,1
734,734,2,2,2,1200,62,7,9,4,3,4,0
735,735,2,1,3,1200,62,16,9,7,3,4,0
736,736,2,4,7,1200,62,4.6,9,4,3,4,0
737,737,2,3,11,1200,62,6.5,9,4,3,4,1
738,738,3,2,2,1200,62,6,11,6,3,4,0
739,739,3,1,1,1200,62,2,11,4,3,4,0
740,740,3,3,4,1200,62,6,11,5,3,4,1
741,741,3,5,5,1200,62,34,11,9,3,4,0
742,742,3,4,10,1200,62,10,11,7,3,4,1
743,743,4,1,1,900,62,3.3,11,4,3,4,1
744,744,4,2,3,900,62,7.5,11,6,3,4,0
745,745,4,5,8,900,62,4.6,11,5,3,4,0
746,746,4,3,10,900,62,3.7,11,3,3,4,1
747,747,4,4,12,900,62,41,11,11,3,4,0
748,748,5,4,10,1200,62,9,7,7,3,4,0
749,749,5,1,9,1200,62,4.6,7,4,3,4,1
750,750,5,3,8,1200,62,11,7,7,3,4,0
751,751,5,2,7,1200,62,10,7,9,3,4,0
752,752,5,5,5,1200,62,16,7,10,3,4,0
753,753,6,2,4,1200,62,5,7,5,3,4,0
754,754,6,1,9,1200,62,13,7,8,3,4,1
755,755,6,5,6,1200,62,9.5,7,4,3,4,1
756,756,6,3,7,1200,62,3.9,7,2,3,4,0
757,757,7,2,1,1300,62,10,10,9,3,4,1
758,758,7,5,4,1300,62,5,10,2,3,4,0
759,759,7,4,9,1300,62,8.5,10,5,3,4,1
760,760,7,1,2,1300,62,14,10,1,3,4,0
761,761,7,3,6,1300,62,8,10,7,3,4,0
762,762,8,4,10,1400,62,10,12,6,3,4,1
763,763,8,3,3,1400,62,26,12,15,3,4,0
764,764,8,2,4,1400,62,13,12,9,3,4,0
765,765,8,5,4,1400,62,13,12,9,3,4,0
766,766,8,1,8,1400,62,3,12,4,3,4,0
767,767,1,5,8,1000,64,31,9,8,0,2,0
768,768,1,1,10,1000,64,12,9,4,0,2,0
769,769,1,2,2,1000,64,2.9,9,1,0,2,1
770,770,1,3,4,1000,64,5.5,9,3,0,2,0
771,771,1,4,7,1000,64,14,9,7,0,2,1
772,772,2,3,5,1000,64,4.4,8,1,0,2,0
773,773,2,4,8,1000,64,14,8,6,0,2,0
774,774,2,5,2,1000,64,4,8,2,0,2,1
775,775,2,2,1,1000,64,2.5,8,3,0,2,1
776,776,2,1,4,1000,64,10,8,5,0,2,0
777,777,3,2,9,1300,64,3.3,8,2,0,2,1
778,778,3,1,4,1300,64,4.8,8,3,0,2,1
779,779,3,3,2,1300,64,5.5,8,4,0,2,1
780,780,3,5,1,1300,64,6.5,8,6,0,2,0
781,781,3,4,8,1300,64,5,8,4,0,2,0
782,782,4,1,8,1600,64,5,11,2,0,2,0
783,783,4,4,2,1600,64,6,11,4,0,2,1
784,784,4,5,1,1600,64,15,11,8,0,2,0
785,785,4,2,3,1600,64,26,11,5,0,2,0
786,786,4,3,4,1600,64,3.9,11,3,0,2,1
787,787,5,4,1,1600,64,14,10,7,0,2,0
788,788,5,1,8,1600,64,7.5,10,5,0,2,0
789,789,5,3,9,1600,64,34,10,8,0,2,1
790,790,5,2,3,1600,64,3.1,10,3,0,2,0
791,791,5,5,3,1600,64,3.1,10,3,0,2,0
792,792,6,5,9,1400,64,21,7,6,0,2,0
793,793,6,1,1,1400,64,2.7,7,4,0,2,0
794,794,6,3,8,1400,64,23,7,8,0,2,1
795,795,6,4,8,1400,64,23,7,8,0,2,1
796,796,6,2,2,1400,64,2.4,7,3,0,2,1
797,797,7,1,4,1300,64,13,10,8,0,2,0
798,798,7,4,3,1300,64,16,10,11,0,2,0
799,799,7,2,6,1300,64,8.5,10,2,0,2,1
800,800,7,3,1,1300,64,4.6,10,5,0,2,1
801,801,7,5,2,1300,64,3.1,10,3,0,2,1
802,802,8,5,3,1400,64,2.1,15,3,0,2,0
803,803,8,2,1,1400,64,8.5,15,4,0,2,0
804,804,8,4,7,1400,64,13,15,10,0,2,0
805,805,8,1,2,1400,64,8,15,6,0,2,0
806,806,8,3,8,1400,64,13,15,8,0,2,0
807,807,1,2,2,1100,101,5.5,5,3,0,2,0
808,808,1,4,3,1100,101,9,5,5,0,2,1
809,809,1,3,1,1100,101,7.5,5,4,0,2,0
810,810,1,5,4,1100,101,4.2,5,2,0,2,0
811,811,1,1,5,1100,101,1.9,5,1,0,2,1
812,812,2,2,5,1050,101,2.2,6,1,0,2,1
813,813,2,1,2,1050,101,6.5,6,4,0,2,0
814,814,2,5,1,1050,101,10,6,6,0,2,1
815,815,2,4,3,1050,101,3.9,6,3,0,2,0
816,816,2,3,4,1050,101,5.5,6,2,0,2,0
817,817,3,2,5,2000,101,9.5,6,7,0,2,0
818,818,3,1,2,2000,101,2.4,6,6,0,2,1
819,819,3,4,4,2000,101,15,6,9,0,2,0
820,820,3,5,9,2000,101,7.5,6,4,0,2,0
821,821,3,3,8,2000,101,2.15,6,4,0,2,1
822,822,4,5,1,1200,101,26,7,8,0,2,0
823,823,4,3,7,1200,101,6.5,7,5,0,2,0
824,824,4,4,4,1200,101,6,7,3,0,2,1
825,825,4,2,5,1200,101,3.9,7,4,0,2,1
826,826,4,1,2,1200,101,2.4,7,2,0,2,0
827,827,5,1,8,1600,101,3.7,8,3,0,2,1
828,828,5,5,4,1600,101,31,8,10,0,2,0
829,829,5,2,6,1600,101,7,8,8,0,2,1
830,830,5,3,5,1600,101,5,8,5,0,2,0
831,831,5,4,3,1600,101,2.7,8,4,0,2,1
832,832,6,3,1,1050,101,3,7,11,0,2,0
833,833,6,1,3,1050,101,4.4,7,12,0,2,0
834,834,6,2,6,1050,101,3.5,7,10,0,2,1
835,835,6,4,7,1050,101,5,7,13,0,2,1
836,836,6,5,11,1050,101,10,7,14,0,2,0
837,837,7,5,7,2600,101,23,8,8,0,2,0
838,838,7,1,1,2600,101,2.7,8,2,0,2,1
839,839,7,4,5,2600,101,11,8,6,0,2,0
840,840,7,2,10,2600,101,5.5,8,3,0,2,1
841,841,7,3,2,2600,101,4.4,8,3,0,2,0
842,842,8,4,9,1200,101,3.5,8,2,0,2,1
843,843,8,5,8,1200,101,8.5,8,6,0,2,0
844,844,8,2,3,1200,101,4.4,8,3,0,2,1
845,845,8,1,10,1200,101,7.5,8,8,0,2,1
846,846,8,3,6,1200,101,12,8,4,0,2,0
847,847,2,1,9,2000,132,6,12,8,1,2,0
848,848,2,5,5,2000,132,8,12,9,1,2,1
849,849,2,2,10,2000,132,11,12,5,1,2,1
850,850,2,3,1,2000,132,2.8,12,6,1,2,0
851,851,2,4,12,2000,132,26,12,12,1,2,0
852,852,3,4,1,1200,132,3.7,6,3,1,2,0
853,853,3,2,2,1200,132,3.6,6,2,1,2,0
854,854,3,1,3,1200,132,2.8,6,1,1,2,1
855,855,3,3,6,1200,132,10,6,7,1,2,1
856,856,3,5,8,1200,132,26,6,8,1,2,0
857,857,4,3,6,1200,132,7.5,12,1,1,2,1
858,858,4,1,1,1200,132,3.7,12,2,1,2,0
859,859,4,5,4,1200,132,14,12,8,1,2,0
860,860,4,2,2,1200,132,10,12,2,1,2,0
861,861,4,4,3,1200,132,4.2,12,2,1,2,1
862,862,5,3,4,1300,132,61,8,8,1,2,1
863,863,5,1,1,1300,132,3.3,8,3,1,2,1
864,864,5,4,3,1300,132,8.5,8,5,1,2,0
865,865,5,2,5,1300,132,8,8,2,1,2,0
866,866,5,5,6,1300,132,23,8,7,1,2,0
867,867,6,2,1,1600,132,7,7,2,1,2,1
868,868,6,3,7,1600,132,34,7,3,1,2,0
869,869,6,1,5,1600,132,1.09,7,1,1,2,1
870,870,6,5,2,1600,132,71,7,5,1,2,0
871,871,6,4,6,1600,132,31,7,4,1,2,0
872,872,7,1,4,1400,132,5,14,4,1,2,0
873,873,7,4,5,1400,132,14,14,7,1,2,1
874,874,7,2,12,1400,132,4.8,14,4,1,2,0
875,875,7,5,1,1400,132,15,14,10,1,2,1
876,876,7,3,2,1400,132,21,14,12,1,2,0
877,877,8,4,6,1400,132,7.5,10,7,1,2,0
878,878,8,3,1,1400,132,4.4,10,3,1,2,1
879,879,8,1,2,1400,132,6.5,10,4,1,2,0
880,880,8,2,9,1400,132,4.6,10,2,1,2,1
881,881,8,5,12,1400,132,9.5,10,4,1,2,0
882,882,9,1,1,1200,132,9.5,12,7,1,2,0
883,883,9,5,2,1200,132,5.5,12,4,1,2,0
884,884,9,4,3,1200,132,6,12,2,1,2,0
885,885,9,2,6,1200,132,5.5,12,3,1,2,1
886,886,9,3,7,1200,132,11,12,5,1,2,1
887,887,1,4,3,1000,153,41,12,13,0,2,0
888,888,1,2,1,1000,153,21,12,6,0,2,1
889,889,1,5,5,1000,153,5.5,12,3,0,2,1
890,890,1,1,6,1000,153,3.8,12,2,0,2,1
891,891,1,3,12,1000,153,7,12,7,0,2,0
892,892,2,2,5,1300,153,7,9,3,0,2,0
893,893,2,3,2,1300,153,7.5,9,6,0,2,0
894,894,2,1,12,1300,153,13,9,11,0,2,1
895,895,2,4,4,1300,153,9,9,8,0,2,1
896,896,2,5,9,1300,153,8,9,5,0,2,0
897,897,3,5,7,1625,153,11,7,6,0,2,0
898,898,3,3,3,1625,153,16,7,5,0,2,0
899,899,3,4,1,1625,153,2.6,7,3,0,2,1
900,900,3,1,5,1625,153,2.1,7,2,0,2,1
901,901,3,2,8,1625,153,15,7,7,0,2,0
902,902,4,2,2,1050,153,2.4,7,1,0,2,1
903,903,4,4,6,1050,153,21,7,5,0,2,0
904,904,4,5,4,1050,153,5,7,3,0,2,0
905,905,4,1,1,1050,153,3.2,7,2,0,2,1
906,906,4,3,1,1050,153,3.2,7,2,0,2,1
907,907,5,4,5,1200,153,7,6,5,0,2,0
908,908,5,1,1,1200,153,2.5,6,1,0,2,1
909,909,5,5,6,1200,153,15,6,6,0,2,0
910,910,5,3,3,1200,153,3.8,6,2,0,2,1
911,911,5,2,4,1200,153,4,6,3,0,2,0
912,912,6,1,3,1300,153,3.1,6,4,0,2,0
913,913,6,2,4,1300,153,5.5,6,3,0,2,0
914,914,6,4,2,1300,153,4.8,6,1,0,2,0
915,915,6,3,1,1300,153,2.4,6,2,0,2,1
916,916,6,5,1,1300,153,2.4,6,2,0,2,1
917,917,7,3,1,1850,153,7,4,3,0,2,0
918,918,7,2,4,1850,153,2.4,4,2,0,2,0
919,919,7,4,5,1850,153,17,4,4,0,2,0
920,920,7,1,2,1850,153,1.85,4,1,0,2,1
921,921,1,4,3,1590,160,6,7,6,0,2,0
922,922,1,1,10,1590,160,3.9,7,8,0,2,0
923,923,1,5,2,1590,160,41,7,10,0,2,0
924,924,1,3,6,1590,160,4.2,7,4,0,2,1
925,925,1,2,11,1590,160,4,7,7,0,2,0
926,926,2,2,2,1100,160,4.4,10,7,0,2,1
927,927,2,4,13,1100,160,13,10,12,0,2,0
928,928,2,1,10,1100,160,15,10,10,0,2,1
929,929,2,5,6,1100,160,19,10,14,0,2,0
930,930,2,3,9,1100,160,8,10,5,0,2,0
931,931,3,5,7,1100,160,9.5,9,5,0,2,1
932,932,3,4,1,1100,160,12,9,10,0,2,0
933,933,3,2,3,1100,160,6.5,9,7,0,2,0
934,934,3,1,6,1100,160,3.2,9,3,0,2,1
935,935,3,3,8,1100,160,9,9,6,0,2,1
936,936,4,4,5,1400,160,6.5,6,3,0,2,1
937,937,4,1,2,1400,160,2.5,6,1,0,2,0
938,938,4,3,1,1400,160,2.6,6,2,0,2,0
939,939,4,5,6,1400,160,8.5,6,4,0,2,0
940,940,4,2,4,1400,160,6.5,6,5,0,2,1
941,941,5,5,8,1000,160,31,8,7,0,2,0
942,942,5,1,7,1000,160,41,8,4,0,2,0
943,943,5,2,3,1000,160,4.6,8,3,0,2,1
944,944,5,4,1,1000,160,3.1,8,1,0,2,0
945,945,5,3,2,1000,160,3.1,8,2,0,2,1
946,946,6,1,1,1170,160,2.8,10,2,0,2,0
947,947,6,5,5,1170,160,5.5,10,3,0,2,0
948,948,6,3,3,1170,160,4,10,1,0,2,1
949,949,6,4,8,1170,160,15,10,7,0,2,1
950,950,6,2,6,1170,160,6,10,4,0,2,0
951,951,7,1,3,1400,160,17,9,9,0,2,1
952,952,7,5,8,1400,160,9,9,10,0,2,0
953,953,7,4,11,1400,160,23,9,8,0,2,0
954,954,7,2,1,1400,160,8,9,3,0,2,0
955,955,7,3,7,1400,160,10,9,4,0,2,0
956,956,1,3,1,1100,5,2.7,5,3,0,2,1
957,957,1,1,3,1100,5,5,5,2,0,2,1
958,958,1,2,5,1100,5,4,5,5,0,2,0
959,959,1,4,6,1100,5,8.5,5,6,0,2,0
960,960,1,5,7,1100,5,19,5,7,0,2,0
961,961,2,2,4,1100,5,7,9,5,0,2,0
962,962,2,4,5,1100,5,5.5,9,6,0,2,0
963,963,2,3,7,1100,5,5,9,3,0,2,0
964,964,2,5,8,1100,5,21,9,7,0,2,0
965,965,2,1,12,1100,5,2.7,9,2,0,2,1
966,966,3,2,4,1400,5,4.4,10,6,0,2,0
967,967,3,5,5,1400,5,21,10,9,0,2,0
968,968,3,3,1,1400,5,1.6,10,2,0,2,0
969,969,3,4,6,1400,5,9,10,3,0,2,1
970,970,3,1,7,1400,5,11,10,4,0,2,0
971,971,4,5,1,1900,5,4,11,2,0,2,1
972,972,4,2,4,1900,5,4.6,11,3,0,2,0
973,973,4,4,8,1900,5,2.7,11,1,0,2,0
974,974,4,1,2,1900,5,8.5,11,5,0,2,0
975,975,4,3,5,1900,5,6.5,11,4,0,2,1
976,976,5,4,1,1300,5,8,12,6,0,2,0
977,977,5,5,3,1300,5,3.1,12,3,0,2,0
978,978,5,2,2,1300,5,11,12,7,0,2,0
979,979,5,1,4,1300,5,5,12,4,0,2,1
980,980,5,3,5,1300,5,4.2,12,5,0,2,0
981,981,6,4,3,1100,5,23,8,9,0,2,0
982,982,6,3,4,1100,5,4.8,8,5,0,2,0
983,983,6,1,2,1100,5,2.7,8,4,0,2,0
984,984,6,2,5,1100,5,2.7,8,3,0,2,1
985,985,6,5,7,1100,5,23,8,8,0,2,1
986,986,7,5,7,1900,5,23,12,9,0,2,0
987,987,7,1,4,1900,5,4,12,2,0,2,0
988,988,7,4,2,1900,5,5.5,12,3,0,2,0
989,989,7,3,6,1900,5,7,12,1,0,2,0
990,990,7,2,1,1900,5,5.5,12,5,0,2,0
991,991,8,3,8,1100,5,4,11,4,0,2,1
992,992,8,5,3,1100,5,9.5,11,8,0,2,0
993,993,8,2,10,1100,5,9,11,6,0,2,0
994,994,8,4,1,1100,5,13,11,3,0,2,1
