,Unnamed: 0,Weekday,Race,Rank,Number,Distance,Meeting Name 2,Fixed Open Price,Finishing Position,Betting Status,Number of runners,Fixed Open Price Order,weatherCondition,trackCondition
446,446,6,3,3,7,1720,113,2,0,1,7,3,1,2
447,447,6,4,3,1,930,113,2,0,1,6,2,1,2
448,448,6,4,4,6,930,113,2,3,1,6,3,1,2
449,449,6,4,1,3,930,113,2,0,1,6,3,1,2
450,450,6,4,2,2,930,113,2,1,2,6,1,1,2
451,451,6,4,5,4,930,113,2,2,2,6,5,1,2
452,452,6,5,4,4,1190,113,2,0,1,7,6,1,2
453,453,6,5,2,7,1190,113,2,0,1,7,6,1,2
454,454,6,5,1,3,1190,113,2,3,1,7,3,1,2
455,455,6,5,3,2,1190,113,2,2,2,7,1,1,2
456,456,6,5,5,1,1190,113,2,1,2,7,2,1,2
457,457,6,6,3,3,1100,113,2,3,2,8,1,1,2
458,458,6,6,2,2,1100,113,2,1,2,8,2,1,2
459,459,6,6,5,1,1100,113,2,0,1,8,6,1,2
460,460,6,6,1,4,1100,113,2,0,1,8,4,1,2
461,461,6,6,4,5,1100,113,2,4,1,8,3,1,2
462,462,6,7,2,4,1900,113,2,0,1,7,7,1,2
463,463,6,7,3,1,1900,113,2,4,1,7,5,1,2
464,464,6,7,4,6,1900,113,2,1,2,7,6,1,2
465,465,6,7,5,5,1900,113,2,3,1,7,2,1,2
466,466,6,7,1,3,1900,113,2,0,1,7,1,1,2
467,467,6,1,3,3,1210,128,2,0,1,12,5,0,2
468,468,6,1,5,8,1210,128,2,2,2,12,6,0,2
469,469,6,1,4,2,1210,128,2,0,1,12,8,0,2
470,470,6,1,1,1,1210,128,2,1,2,12,4,0,2
471,471,6,1,2,10,1210,128,2,0,1,12,7,0,2
472,472,6,2,4,9,1390,128,2,1,2,9,6,0,2
473,473,6,2,1,5,1390,128,2,0,0,9,5,0,2
474,474,6,2,2,3,1390,128,2,0,1,9,7,0,2
475,475,6,2,3,4,1390,128,2,4,1,9,8,0,2
476,476,6,2,5,11,1390,128,2,2,2,9,9,0,2
477,477,6,3,1,5,1390,128,2,4,1,10,4,0,2
478,478,6,3,5,3,1390,128,2,1,2,10,5,0,2
479,479,6,3,4,1,1390,128,2,0,1,10,8,0,2
480,480,6,3,3,7,1390,128,2,0,1,10,10,0,2
481,481,6,3,2,6,1390,128,2,2,2,10,3,0,2
482,482,6,4,2,4,1390,128,2,2,2,10,6,0,2
483,483,6,4,1,5,1390,128,2,1,2,10,4,0,2
484,484,6,4,4,9,1390,128,2,0,1,10,5,0,2
485,485,6,4,5,1,1390,128,2,3,2,10,7,0,2
486,486,6,4,3,6,1390,128,2,0,1,10,3,0,2
487,487,6,5,2,1,1210,128,2,1,2,9,3,0,2
488,488,6,5,3,2,1210,128,2,4,1,9,8,0,2
489,489,6,5,1,3,1210,128,2,2,2,9,2,0,2
490,490,6,5,5,5,1210,128,2,0,1,9,6,0,2
491,491,6,5,4,8,1210,128,2,3,2,9,4,0,2
492,492,6,6,3,1,1000,128,2,0,1,11,5,0,2
493,493,6,6,2,3,1000,128,2,3,2,11,2,0,2
494,494,6,6,4,2,1000,128,2,2,2,11,4,0,2
495,495,6,6,1,5,1000,128,2,1,2,11,1,0,2
496,496,6,6,5,9,1000,128,2,0,1,11,8,0,2
497,497,6,7,1,3,1210,128,2,3,2,9,3,0,2
498,498,6,7,3,1,1210,128,2,0,1,9,6,0,2
499,499,6,7,5,8,1210,128,2,0,1,9,8,0,2
500,500,6,7,2,7,1210,128,2,1,2,9,1,0,2
501,501,6,7,4,9,1210,128,2,0,1,9,5,0,2
502,502,6,8,3,5,1960,128,2,4,1,13,9,0,2
503,503,6,8,5,12,1960,128,2,0,1,13,7,0,2
504,504,6,8,4,3,1960,128,2,0,1,13,4,0,2
505,505,6,8,1,8,1960,128,2,3,2,13,3,0,2
506,506,6,8,2,9,1960,128,2,0,1,13,2,0,2
507,507,6,9,1,4,1750,128,2,0,1,13,4,0,2
508,508,6,9,2,3,1750,128,2,0,1,13,7,0,2
509,509,6,9,3,2,1750,128,2,4,1,13,8,0,2
510,510,6,9,5,1,1750,128,2,1,2,13,3,0,2
511,511,6,9,4,7,1750,128,2,2,2,13,9,0,2
512,512,6,1,4,3,2100,147,2,3,1,4,5,0,2
513,513,6,1,3,5,2100,147,2,2,2,4,6,0,2
514,514,6,1,1,2,2100,147,2,1,2,4,3,0,2
515,515,6,1,2,1,2100,147,2,4,1,4,4,0,2
516,516,6,2,3,9,1600,147,2,2,2,8,2,0,2
517,517,6,2,4,8,1600,147,2,0,1,8,9,0,2
518,518,6,2,1,4,1600,147,2,1,2,8,3,0,2
519,519,6,2,2,7,1600,147,2,3,2,8,4,0,2
520,520,6,2,5,3,1600,147,2,4,1,8,5,0,2
521,521,6,3,3,2,1200,147,2,4,1,6,5,0,2
522,522,6,3,1,5,1200,147,2,0,1,6,7,0,2
523,523,6,3,2,7,1200,147,2,3,1,6,3,0,2
524,524,6,3,4,3,1200,147,2,2,2,6,2,0,2
525,525,6,3,5,6,1200,147,2,0,0,6,6,0,2
526,526,6,4,2,9,1200,147,2,2,2,10,4,0,2
527,527,6,4,5,8,1200,147,2,4,1,10,6,0,2
528,528,6,4,1,2,1200,147,2,0,1,10,3,0,2
529,529,6,4,4,5,1200,147,2,3,2,10,2,0,2
530,530,6,4,3,6,1200,147,2,0,1,10,4,0,2
531,531,6,5,4,1,975,147,2,0,1,11,6,0,2
532,532,6,5,5,4,975,147,2,0,1,11,7,0,2
533,533,6,5,2,3,975,147,2,0,1,11,3,0,2
534,534,6,5,3,11,975,147,2,0,1,11,5,0,2
535,535,6,5,1,12,975,147,2,0,1,11,8,0,2
536,536,6,6,1,3,1600,147,2,4,1,10,3,0,2
537,537,6,6,2,1,1600,147,2,3,2,10,2,0,2
538,538,6,6,4,7,1600,147,2,0,1,10,8,0,2
539,539,6,6,3,2,1600,147,2,0,1,10,4,0,2
540,540,6,6,5,6,1600,147,2,1,2,10,5,0,2
541,541,6,7,2,3,1200,147,2,4,1,8,3,0,2
542,542,6,7,5,5,1200,147,2,1,2,8,4,0,2
543,543,6,7,3,4,1200,147,2,2,2,8,5,0,2
544,544,6,7,4,9,1200,147,2,0,1,8,6,0,2
545,545,6,7,1,2,1200,147,1,3,2,8,2,0,2
546,546,6,8,5,9,975,147,2,0,1,7,9,0,2
547,547,6,8,3,5,975,147,2,0,1,7,8,0,2
548,548,6,8,1,1,975,147,2,4,1,7,5,0,2
549,549,6,8,4,7,975,147,2,2,2,7,7,0,2
550,550,6,8,2,4,975,147,2,0,1,7,3,0,2
551,551,6,1,1,7,1000,158,2,0,1,10,7,0,2
552,552,6,1,4,4,1000,158,2,0,1,10,3,0,2
553,553,6,1,2,8,1000,158,2,0,1,10,6,0,2
554,554,6,1,5,9,1000,158,2,4,1,10,5,0,2
555,555,6,1,3,10,1000,158,2,2,2,10,2,0,2
556,556,6,2,1,1,1000,158,1,3,2,8,1,0,2
557,557,6,2,5,5,1000,158,2,1,2,8,5,0,2
558,558,6,2,3,6,1000,158,2,0,1,8,4,0,2
559,559,6,2,2,3,1000,158,2,0,1,8,3,0,2
560,560,6,2,4,7,1000,158,2,2,2,8,2,0,2
561,561,6,3,3,1,1200,158,2,2,2,10,7,0,2
562,562,6,3,2,5,1200,158,2,3,2,10,8,0,2
563,563,6,3,5,2,1200,158,2,0,1,10,5,0,2
564,564,6,3,1,3,1200,158,1,1,2,10,3,0,2
565,565,6,3,4,12,1200,158,2,0,1,10,6,0,2
566,566,6,4,1,10,1400,158,2,4,1,10,8,0,2
567,567,6,4,5,13,1400,158,2,0,1,10,6,0,2
568,568,6,4,2,12,1400,158,2,2,2,10,5,0,2
569,569,6,4,3,6,1400,158,2,1,2,10,4,0,2
570,570,6,4,4,3,1400,158,2,0,1,10,7,0,2
571,571,6,5,4,5,1600,158,2,0,1,14,12,0,2
572,572,6,5,2,3,1600,158,2,1,2,14,5,0,2
573,573,6,5,3,1,1600,158,2,2,2,14,8,0,2
574,574,6,5,1,4,1600,158,2,0,1,14,6,0,2
575,575,6,5,5,10,1600,158,2,0,1,14,11,0,2
576,576,6,6,1,3,1000,158,2,0,0,7,2,0,2
577,577,6,6,2,3,1000,158,2,0,0,7,2,0,2
578,578,6,6,3,6,1000,158,2,2,2,7,3,0,2
579,579,6,6,5,4,1000,158,2,0,1,7,7,0,2
580,580,6,6,4,7,1000,158,2,4,1,7,6,0,2
581,581,6,7,4,8,1800,158,2,0,1,11,7,0,2
582,582,6,7,3,5,1800,158,2,0,1,11,9,0,2
583,583,6,7,1,1,1800,158,2,1,2,11,1,0,2
584,584,6,7,5,7,1800,158,2,0,1,11,10,0,2
585,585,6,7,2,10,1800,158,2,0,1,11,7,0,2
586,586,6,8,4,5,1200,158,2,3,2,12,2,0,2
587,587,6,8,1,3,1200,158,2,0,1,12,6,0,2
588,588,6,8,5,11,1200,158,2,2,2,12,3,0,2
589,589,6,8,3,6,1200,158,2,4,1,12,4,0,2
590,590,6,8,2,4,1200,158,2,0,1,12,7,0,2
591,591,7,1,2,6,1200,3,2,4,1,9,4,0,2
592,592,7,1,4,3,1200,3,2,2,2,9,8,0,2
593,593,7,1,3,8,1200,3,2,0,1,9,7,0,2
594,594,7,1,5,7,1200,3,2,3,2,9,6,0,2
595,595,7,1,1,2,1200,3,2,0,1,9,5,0,2
596,596,7,2,2,10,1200,3,2,3,2,9,3,0,2
597,597,7,2,1,1,1200,3,2,0,1,9,5,0,2
598,598,7,2,5,3,1200,3,2,1,2,9,2,0,2
599,599,7,2,3,2,1200,3,2,0,1,9,4,0,2
600,600,7,2,4,9,1200,3,2,4,1,9,7,0,2
601,601,7,3,1,2,1100,3,2,0,1,5,4,0,2
602,602,7,3,4,4,1100,3,2,4,1,5,3,0,2
603,603,7,3,5,5,1100,3,2,3,1,5,5,0,2
604,604,7,3,2,3,1100,3,2,2,2,5,1,0,2
605,605,7,3,3,1,1100,3,2,1,2,5,2,0,2
606,606,7,4,3,9,1100,3,2,4,1,8,8,0,2
607,607,7,4,4,3,1100,3,2,1,2,8,3,0,2
608,608,7,4,5,7,1100,3,2,0,1,8,6,0,2
609,609,7,4,1,2,1100,3,2,3,2,8,2,0,2
610,610,7,4,2,4,1100,3,2,2,2,8,5,0,2
611,611,7,5,2,8,1400,3,2,2,2,10,2,0,2
612,612,7,5,1,1,1400,3,2,0,1,10,2,0,2
613,613,7,5,3,6,1400,3,2,3,2,10,6,0,2
614,614,7,5,4,5,1400,3,2,0,1,10,7,0,2
615,615,7,5,5,11,1400,3,2,0,1,10,11,0,2
616,616,7,1,1,3,1600,6,2,2,2,9,2,0,2
617,617,7,1,3,2,1600,6,2,4,1,9,2,0,2
618,618,7,1,2,5,1600,6,2,0,1,9,4,0,2
619,619,7,1,4,6,1600,6,2,1,2,9,6,0,2
620,620,7,1,5,7,1600,6,2,3,2,9,1,0,2
621,621,7,2,1,3,1000,6,2,0,1,10,1,0,2
622,622,7,2,3,2,1000,6,2,0,1,10,4,0,2
623,623,7,2,5,6,1000,6,2,1,2,10,8,0,2
624,624,7,2,4,1,1000,6,2,3,2,10,5,0,2
625,625,7,2,2,4,1000,6,2,2,2,10,2,0,2
626,626,7,3,5,5,1100,6,2,2,2,8,5,0,2
627,627,7,3,3,3,1100,6,2,1,2,8,4,0,2
628,628,7,3,2,4,1100,6,2,0,1,8,3,0,2
629,629,7,3,1,2,1100,6,2,4,1,8,5,0,2
630,630,7,3,4,1,1100,6,2,0,1,8,7,0,2
631,631,7,4,1,2,1400,6,2,2,2,12,2,0,2
632,632,7,4,3,3,1400,6,2,4,1,12,6,0,2
633,633,7,4,5,1,1400,6,2,1,2,12,2,0,2
634,634,7,4,4,4,1400,6,2,0,1,12,4,0,2
635,635,7,4,2,7,1400,6,2,3,2,12,1,0,2
636,636,7,5,1,5,1200,6,2,4,1,10,7,0,2
637,637,7,5,4,3,1200,6,2,0,1,10,5,0,2
638,638,7,5,5,2,1200,6,2,0,1,10,8,0,2
639,639,7,5,2,7,1200,6,2,0,1,10,3,0,2
640,640,7,5,3,6,1200,6,2,2,2,10,2,0,2
641,641,7,6,2,1,1800,6,2,0,1,10,2,0,2
642,642,7,6,4,2,1800,6,2,0,1,10,6,0,2
643,643,7,6,5,3,1800,6,2,2,2,10,3,0,2
644,644,7,6,3,4,1800,6,2,0,1,10,4,0,2
645,645,7,6,1,5,1800,6,2,1,2,10,1,0,2
646,646,7,7,5,4,1600,6,2,0,1,9,6,0,2
647,647,7,7,1,6,1600,6,2,1,2,9,1,0,2
648,648,7,7,3,5,1600,6,2,3,2,9,5,0,2
649,649,7,7,2,1,1600,6,2,0,1,9,2,0,2
650,650,7,7,4,9,1600,6,2,0,1,9,3,0,2
651,651,7,8,3,8,1400,6,2,2,2,12,4,0,2
652,652,7,8,2,2,1400,6,2,0,1,12,9,0,2
653,653,7,8,4,1,1400,6,2,0,1,12,6,0,2
654,654,7,8,5,3,1400,6,2,3,2,12,3,0,2
655,655,7,8,1,7,1400,6,2,1,2,12,1,0,2
656,656,7,1,1,1,1200,19,1,1,2,4,2,0,2
657,657,7,1,2,3,1200,19,2,2,2,4,3,0,2
658,658,7,1,3,4,1200,19,2,3,1,4,4,0,2
659,659,7,1,4,5,1200,19,2,4,1,4,5,0,2
660,660,7,2,3,2,1200,19,2,0,1,7,5,0,2
661,661,7,2,4,4,1200,19,2,4,1,7,5,0,2
662,662,7,2,5,6,1200,19,2,2,2,7,3,0,2
663,663,7,2,1,1,1200,19,1,0,1,7,1,0,2
664,664,7,2,2,5,1200,19,2,1,2,7,2,0,2
665,665,7,3,4,3,1000,19,2,4,1,6,4,0,2
666,666,7,3,5,6,1000,19,2,0,1,6,6,0,2
667,667,7,3,2,2,1000,19,2,3,1,6,3,0,2
668,668,7,3,1,1,1000,19,2,2,2,6,1,0,2
669,669,7,3,3,4,1000,19,2,1,2,6,2,0,2
670,670,7,4,1,1,1280,19,2,4,1,8,1,0,2
671,671,7,4,3,7,1280,19,2,0,1,8,5,0,2
672,672,7,4,2,8,1280,19,2,1,2,8,2,0,2
673,673,7,4,5,2,1280,19,2,2,2,8,3,0,2
674,674,7,4,4,3,1280,19,2,0,1,8,6,0,2
675,675,7,5,2,6,1200,19,2,0,1,9,8,0,2
676,676,7,5,4,2,1200,19,2,0,1,9,3,0,2
677,677,7,5,1,1,1200,19,2,1,2,9,2,0,2
678,678,7,5,3,4,1200,19,2,2,2,9,1,0,2
679,679,7,5,5,8,1200,19,2,0,1,9,7,0,2
680,680,7,6,5,7,1470,19,2,0,1,10,9,0,2
681,681,7,6,2,6,1470,19,2,1,2,10,8,0,2
682,682,7,6,3,3,1470,19,2,0,1,10,6,0,2
683,683,7,6,4,4,1470,19,2,3,2,10,4,0,2
684,684,7,6,1,9,1470,19,2,0,1,10,7,0,2
685,685,7,1,2,3,1615,47,2,1,2,7,3,3,2
686,686,7,1,1,8,1615,47,2,0,1,7,5,3,2
687,687,7,1,5,2,1615,47,2,0,1,7,8,3,2
688,688,7,1,3,5,1615,47,2,0,0,7,1,3,2
689,689,7,1,4,7,1615,47,2,2,2,7,2,3,2
690,690,7,2,4,6,2200,47,2,0,1,8,5,3,2
691,691,7,2,3,1,2200,47,2,2,2,8,7,3,2
692,692,7,2,1,3,2200,47,2,0,1,8,2,3,2
693,693,7,2,2,5,2200,47,2,1,2,8,1,3,2
694,694,7,2,5,4,2200,47,2,4,1,8,3,3,2
695,695,7,3,2,1,1200,47,2,1,2,7,1,3,2
696,696,7,3,3,2,1200,47,2,3,1,7,3,3,2
697,697,7,3,1,3,1200,47,2,2,2,7,2,3,2
698,698,7,3,5,6,1200,47,2,0,1,7,5,3,2
699,699,7,3,4,7,1200,47,2,4,1,7,4,3,2
700,700,7,4,2,1,1200,47,2,3,2,8,3,3,2
701,701,7,4,5,2,1200,47,2,4,1,8,7,3,2
702,702,7,4,3,3,1200,47,2,1,2,8,3,3,2
703,703,7,4,4,4,1200,47,2,0,1,8,2,3,2
704,704,7,4,1,5,1200,47,2,2,2,8,1,3,2
705,705,7,5,3,2,1200,47,2,2,2,9,2,3,2
706,706,7,5,1,1,1200,47,2,1,2,9,1,3,2
707,707,7,5,2,11,1200,47,2,0,1,9,4,3,2
708,708,7,5,5,4,1200,47,2,0,1,9,7,3,2
709,709,7,5,4,9,1200,47,2,0,1,9,6,3,2
710,710,7,6,2,1,1615,47,2,0,1,10,3,3,2
711,711,7,6,5,4,1615,47,2,0,1,10,6,3,2
712,712,7,6,4,7,1615,47,2,0,1,10,4,3,2
713,713,7,6,3,6,1615,47,2,1,2,10,1,3,2
714,714,7,6,1,5,1615,47,2,3,2,10,2,3,2
715,715,7,7,3,6,1110,47,2,0,1,13,17,3,2
716,716,7,7,1,14,1110,47,2,0,1,13,5,3,2
717,717,7,7,2,1,1110,47,2,0,1,13,14,3,2
718,718,7,7,5,12,1110,47,2,0,1,13,6,3,2
719,719,7,7,4,15,1110,47,2,0,1,13,3,3,2
720,720,7,8,2,3,1200,47,2,4,1,10,3,3,2
721,721,7,8,1,4,1200,47,2,2,2,10,6,3,2
722,722,7,8,3,8,1200,47,2,0,1,10,4,3,2
723,723,7,8,5,5,1200,47,2,0,1,10,4,3,2
724,724,7,8,4,6,1200,47,1,1,2,10,2,3,2
725,725,7,9,4,7,1350,47,2,0,1,11,7,3,2
726,726,7,9,5,5,1350,47,2,0,1,11,13,3,2
727,727,7,9,2,3,1350,47,2,3,2,11,4,3,2
728,728,7,9,1,2,1350,47,2,4,1,11,5,3,2
729,729,7,9,3,6,1350,47,2,2,2,11,3,3,2
730,730,7,6,1,1,1400,54,2,0,1,10,3,0,2
731,731,7,6,3,9,1400,54,2,1,2,10,5,0,2
732,732,7,6,4,13,1400,54,2,3,2,10,9,0,2
733,733,7,6,5,5,1400,54,2,0,1,10,9,0,2
734,734,7,6,2,6,1400,54,2,0,1,10,6,0,2
735,735,7,7,3,1,1600,54,2,0,1,14,1,0,2
736,736,7,7,4,4,1600,54,2,0,1,14,6,0,2
737,737,7,7,5,6,1600,54,2,4,1,14,2,0,2
738,738,7,7,1,11,1600,54,2,0,1,14,3,0,2
739,739,7,7,2,13,1600,54,2,0,1,14,12,0,2
740,740,7,8,5,10,1600,54,2,0,1,16,16,0,2
741,741,7,8,2,5,1600,54,2,0,1,16,14,0,2
742,742,7,8,3,1,1600,54,2,0,1,16,7,0,2
743,743,7,8,1,4,1600,54,2,4,1,16,3,0,2
744,744,7,8,4,8,1600,54,2,2,2,16,4,0,2
745,745,7,9,2,2,1400,54,2,1,2,13,3,0,2
746,746,7,9,4,3,1400,54,2,0,1,13,12,0,2
747,747,7,9,3,1,1400,54,2,3,2,13,6,0,2
748,748,7,9,5,4,1400,54,2,0,1,13,9,0,2
749,749,7,9,1,10,1400,54,2,0,1,13,4,0,2
750,750,7,1,5,4,1800,62,2,2,2,9,4,3,4
751,751,7,1,4,1,1800,62,2,1,2,9,8,3,4
752,752,7,1,2,5,1800,62,2,0,1,9,2,3,4
753,753,7,1,3,5,1800,62,2,0,1,9,2,3,4
754,754,7,1,1,2,1800,62,2,4,1,9,6,3,4
755,755,7,2,5,5,1200,62,2,1,2,9,3,3,4
756,756,7,2,2,2,1200,62,2,4,1,9,4,3,4
757,757,7,2,1,3,1200,62,2,0,1,9,7,3,4
758,758,7,2,4,7,1200,62,2,0,1,9,4,3,4
759,759,7,2,3,11,1200,62,2,3,2,9,4,3,4
760,760,7,3,2,2,1200,62,2,0,1,11,6,3,4
761,761,7,3,1,1,1200,62,2,0,1,11,4,3,4
762,762,7,3,3,4,1200,62,2,2,2,11,5,3,4
763,763,7,3,5,5,1200,62,2,0,1,11,9,3,4
764,764,7,3,4,10,1200,62,2,3,2,11,7,3,4
765,765,7,4,1,1,900,62,2,3,2,11,4,3,4
766,766,7,4,2,3,900,62,2,4,1,11,6,3,4
767,767,7,4,5,8,900,62,2,0,1,11,5,3,4
768,768,7,4,3,10,900,62,2,1,2,11,3,3,4
769,769,7,4,4,12,900,62,2,0,1,11,11,3,4
770,770,7,5,4,10,1200,62,2,4,1,7,7,3,4
771,771,7,5,1,9,1200,62,2,1,2,7,4,3,4
772,772,7,5,3,8,1200,62,2,4,1,7,7,3,4
773,773,7,5,2,7,1200,62,2,0,1,7,9,3,4
774,774,7,5,5,5,1200,62,2,0,1,7,10,3,4
775,775,7,6,2,4,1200,62,2,0,1,7,5,3,4
776,776,7,6,1,9,1200,62,2,1,2,7,8,3,4
777,777,7,6,5,6,1200,62,2,2,2,7,4,3,4
778,778,7,6,4,2,1200,62,2,0,0,7,10,3,4
779,779,7,6,3,7,1200,62,2,0,1,7,2,3,4
780,780,7,7,2,1,1300,62,2,1,2,10,9,3,4
781,781,7,7,5,4,1300,62,2,0,1,10,2,3,4
782,782,7,7,4,9,1300,62,2,2,2,10,5,3,4
783,783,7,7,1,2,1300,62,2,0,1,10,1,3,4
784,784,7,7,3,6,1300,62,2,0,1,10,7,3,4
785,785,7,8,4,10,1400,62,2,1,2,12,6,3,4
786,786,7,8,3,3,1400,62,2,0,1,12,15,3,4
787,787,7,8,2,4,1400,62,2,0,1,12,9,3,4
788,788,7,8,5,4,1400,62,2,0,1,12,9,3,4
789,789,7,8,1,8,1400,62,2,0,1,12,4,3,4
790,790,7,1,5,8,1000,64,2,0,1,9,8,0,2
791,791,7,1,1,10,1000,64,2,0,1,9,4,0,2
792,792,7,1,2,2,1000,64,2,2,2,9,1,0,2
793,793,7,1,3,4,1000,64,2,4,1,9,3,0,2
794,794,7,1,4,7,1000,64,2,1,2,9,7,0,2
795,795,7,2,3,5,1000,64,2,4,1,8,1,0,2
796,796,7,2,4,8,1000,64,2,0,1,8,6,0,2
797,797,7,2,5,2,1000,64,2,3,2,8,2,0,2
798,798,7,2,2,1,1000,64,2,2,2,8,3,0,2
799,799,7,2,1,4,1000,64,2,0,1,8,5,0,2
800,800,7,3,2,9,1300,64,2,2,2,8,2,0,2
801,801,7,3,1,4,1300,64,2,1,2,8,3,0,2
802,802,7,3,3,2,1300,64,2,3,2,8,4,0,2
803,803,7,3,5,1,1300,64,2,0,1,8,6,0,2
804,804,7,3,4,8,1300,64,2,0,1,8,4,0,2
805,805,7,4,1,8,1600,64,2,0,1,11,2,0,2
806,806,7,4,4,2,1600,64,2,1,2,11,4,0,2
807,807,7,4,5,1,1600,64,2,0,1,11,8,0,2
808,808,7,4,2,3,1600,64,2,0,1,11,5,0,2
809,809,7,4,3,4,1600,64,2,2,2,11,3,0,2
810,810,7,5,4,1,1600,64,2,0,1,10,7,0,2
811,811,7,5,1,8,1600,64,2,0,1,10,5,0,2
812,812,7,5,3,9,1600,64,2,3,2,10,8,0,2
813,813,7,5,2,3,1600,64,2,0,1,10,3,0,2
814,814,7,5,5,3,1600,64,2,0,1,10,3,0,2
815,815,7,6,5,9,1400,64,2,4,1,7,6,0,2
816,816,7,6,1,1,1400,64,2,3,1,7,4,0,2
817,817,7,6,3,8,1400,64,2,2,2,7,8,0,2
818,818,7,6,4,8,1400,64,2,2,2,7,8,0,2
819,819,7,6,2,2,1400,64,2,1,2,7,3,0,2
820,820,7,7,1,4,1300,64,2,0,1,10,8,0,2
821,821,7,7,4,3,1300,64,2,0,1,10,11,0,2
822,822,7,7,2,6,1300,64,2,3,2,10,2,0,2
823,823,7,7,3,1,1300,64,2,2,2,10,5,0,2
824,824,7,7,5,2,1300,64,2,1,2,10,3,0,2
825,825,7,8,5,3,1400,64,2,4,1,15,3,0,2
826,826,7,8,2,1,1400,64,2,0,1,15,4,0,2
827,827,7,8,4,7,1400,64,2,0,1,15,10,0,2
828,828,7,8,1,2,1400,64,2,0,1,15,6,0,2
829,829,7,8,3,8,1400,64,2,0,1,15,8,0,2
830,830,7,1,2,2,1100,101,2,4,1,5,3,0,2
831,831,7,1,4,3,1100,101,2,1,2,5,5,0,2
832,832,7,1,3,1,1100,101,2,3,1,5,4,0,2
833,833,7,1,5,4,1100,101,2,0,1,5,2,0,2
834,834,7,1,1,5,1100,101,1,2,2,5,1,0,2
835,835,7,2,2,5,1050,101,2,1,2,6,1,0,2
836,836,7,2,1,2,1050,101,2,0,1,6,4,0,2
837,837,7,2,5,1,1050,101,2,2,2,6,6,0,2
838,838,7,2,4,3,1050,101,2,4,1,6,3,0,2
839,839,7,2,3,4,1050,101,2,0,1,6,2,0,2
840,840,7,3,2,5,2000,101,2,3,1,6,7,0,2
841,841,7,3,1,2,2000,101,2,1,2,6,6,0,2
842,842,7,3,4,4,2000,101,2,0,1,6,9,0,2
843,843,7,3,5,9,2000,101,2,0,1,6,4,0,2
844,844,7,3,3,8,2000,101,2,2,2,6,4,0,2
845,845,7,4,5,1,1200,101,2,0,1,7,8,0,2
846,846,7,4,3,7,1200,101,2,3,1,7,5,0,2
847,847,7,4,4,4,1200,101,2,2,2,7,3,0,2
848,848,7,4,2,5,1200,101,2,1,2,7,4,0,2
849,849,7,4,1,2,1200,101,2,0,1,7,2,0,2
850,850,7,5,1,8,1600,101,2,2,2,8,3,0,2
851,851,7,5,5,4,1600,101,2,0,1,8,10,0,2
852,852,7,5,2,6,1600,101,2,3,2,8,8,0,2
853,853,7,5,3,5,1600,101,2,0,1,8,5,0,2
854,854,7,5,4,3,1600,101,2,1,2,8,4,0,2
855,855,7,6,3,1,1050,101,2,3,1,7,11,0,2
856,856,7,6,1,3,1050,101,2,0,1,7,12,0,2
857,857,7,6,2,6,1050,101,2,1,2,7,10,0,2
858,858,7,6,4,7,1050,101,2,2,2,7,13,0,2
859,859,7,6,5,11,1050,101,2,4,1,7,14,0,2
860,860,7,7,5,7,2600,101,2,0,1,8,8,0,2
861,861,7,7,1,1,2600,101,2,1,2,8,2,0,2
862,862,7,7,4,5,2600,101,2,0,1,8,6,0,2
863,863,7,7,2,10,2600,101,2,2,2,8,3,0,2
864,864,7,7,3,2,2600,101,2,0,1,8,3,0,2
865,865,7,8,4,9,1200,101,2,3,2,8,2,0,2
866,866,7,8,5,8,1200,101,2,0,1,8,6,0,2
867,867,7,8,2,3,1200,101,2,1,2,8,3,0,2
868,868,7,8,1,10,1200,101,2,2,2,8,8,0,2
869,869,7,8,3,6,1200,101,2,0,1,8,4,0,2
870,870,7,2,1,9,2000,132,2,0,1,12,8,1,2
871,871,7,2,5,5,2000,132,2,1,2,12,9,1,2
872,872,7,2,2,10,2000,132,2,3,2,12,5,1,2
873,873,7,2,3,1,2000,132,2,0,1,12,6,1,2
874,874,7,2,4,12,2000,132,2,0,1,12,12,1,2
875,875,7,3,4,1,1200,132,2,3,1,6,3,1,2
876,876,7,3,2,2,1200,132,2,4,1,6,2,1,2
877,877,7,3,1,3,1200,132,2,1,2,6,1,1,2
878,878,7,3,3,6,1200,132,2,2,2,6,7,1,2
879,879,7,3,5,8,1200,132,2,0,1,6,8,1,2
880,880,7,4,3,6,1200,132,2,2,2,12,1,1,2
881,881,7,4,1,1,1200,132,2,0,1,12,2,1,2
882,882,7,4,5,4,1200,132,2,0,1,12,8,1,2
883,883,7,4,2,2,1200,132,2,4,1,12,2,1,2
884,884,7,4,4,3,1200,132,2,1,2,12,2,1,2
885,885,7,5,3,4,1300,132,2,2,2,8,8,1,2
886,886,7,5,1,1,1300,132,2,1,2,8,3,1,2
887,887,7,5,4,3,1300,132,2,0,1,8,5,1,2
888,888,7,5,2,5,1300,132,2,0,1,8,2,1,2
889,889,7,5,5,6,1300,132,2,0,1,8,7,1,2
890,890,7,6,2,1,1600,132,2,2,2,7,2,1,2
891,891,7,6,3,7,1600,132,2,3,1,7,3,1,2
892,892,7,6,1,5,1600,132,1,1,2,7,1,1,2
893,893,7,6,5,2,1600,132,2,0,1,7,5,1,2
894,894,7,6,4,6,1600,132,2,4,1,7,4,1,2
